Stock,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
000761,2014-01-02,2025-07-04,4201 days,98.05054151624549,15361.933474999996,18548.0122625,1767.225765,53.61933474999996,42.3076923076923,3.98288517079306,28.546606583218693,2.608677453298003,0.13952219361633073,0.2170258818204179,0.07867724230452236,45.77091577711274,0.18550808481369782,-50.62309066930939,-11.080032956806638,1516 days,172 days,98,42.857142857142854,24.41613588110405,-18.355359765051404,0.598111131577217,123 days,43 days,1.3605280992571194,0.9536647900367173,0.695353363514717,0.07655281155464422
300462,2015-05-27,2025-07-04,3691 days,96.72961768770152,1622.8703199999995,10000.0,328.5039674999999,-83.77129679999999,25.48732943469786,-19.028298257749977,63.1637397171133,-11.67517718757136,-0.301253509418071,-0.4025233899748646,-0.21053736653777141,-83.52289898983852,-0.009745933201746078,-90.3796726,-90.3796726,3649 days,3649 days,71,38.028169014084504,74.15443522654755,-42.39583333333334,-2.691170076150895,258 days,51 days,0.832679157501568,-1.1698706601727158,-1.2619620622290908,-0.2656071882212136
300998,2021-06-02,2025-07-04,1493 days,93.8508064516129,6697.091582500007,12990.96973,404.8946174999999,-33.02908417499994,-38.816964285714285,-9.683003248506328,53.415675538540256,-6.543020044120773,-0.1812764352576593,-0.2514453718448202,-0.14844627723003367,-26.926783697576926,0.15720705082722883,-65.22900694573471,-30.969102754558985,1327 days,364 days,31,35.483870967741936,38.11274509803921,-28.898128898128906,-2.3586570661244033,105 days,46 days,0.7748408456945012,-1.3717480272887976,-0.7890901429527241,-0.15588746193295389
601088,2014-01-02,2025-07-04,4201 days,99.0852542993048,3231.386372500006,12024.996940000006,775.9900875000002,-67.68613627499992,219.31993817619778,-9.892169789600791,21.398106169645736,-6.551929103827758,-0.4622918360706762,-0.5895119585010835,-0.13145309273969505,-94.70641525804533,0.12320028542657069,-75.25246902474467,-24.703711571462954,3721 days,833 days,105,39.04761904761905,18.867924528301884,-23.92898494789656,-0.9426537702886262,120 days,40 days,0.7112842120479548,-0.7527426400160224,-1.5105195611686884,-0.25754577653442107
603130,2022-11-18,2025-07-04,959 days,96.54088050314465,13511.579464999997,14927.142727499995,309.4633725,35.11579464999997,19.718309859154935,12.665050906787556,46.87523832977339,8.229620011101613,0.27018637895102054,0.4708466751689731,0.33825156247068877,32.4979896976655,0.13276010829696225,-37.442697424006866,-15.500954459505852,570 days,102 days,21,38.095238095238095,18.888317035512102,-10.439560439560424,1.0202463697202235,102 days,45 days,1.4951237677672906,1.3477074164850176,0.5889611918245036,0.10646529771676677
300315,2014-01-02,2025-07-04,4201 days,97.38406658739595,4543.854749999973,21650.172897499997,1102.3737900000008,-54.56145250000027,-39.46922163812108,-7.576336672813611,52.17461653450163,-4.62152830898348,-0.1452111615962446,-0.1977134462755452,-0.08647497706551142,-59.14912758942071,-0.11623424275966616,-87.61305212112349,-16.269874750616477,2306 days,243 days,79,51.89873417721519,36.74570495527474,-48.0650291570949,-1.0646927576055343,247 days,52 days,1.0717573628123849,0.45429297650045913,-0.35494694495640416,-0.06161673888103891
600577,2014-01-02,2025-07-04,4201 days,98.45081332300542,1048.6697599999925,17339.004275000003,829.41402,-89.51330240000006,314.59359605911334,-19.755448278978093,51.036769426213134,-12.652131376470454,-0.38708265630997096,-0.5006191061498685,-0.21020780069266665,-31.530075782880324,-0.18431152872617426,-93.98056691464774,-16.88705211410418,3445 days,376 days,92,39.130434782608695,70.29144468818554,-44.69078179696615,-2.259572002655341,316 days,45 days,0.8330839632659746,-0.9885528132458906,-0.6199784599527093,-0.10874112462731983
430047,2014-04-01,2025-07-04,4112 days,1.4762165117550574,0.0,12350.410200000002,30.791400000000007,-100.0,1481.9002375296911,0.0,95556.2204514917,-100.0,0.0,0.0,0.0,,,-100.0,-55.388349000000005,3805 days,1908 days,1,0.0,-211.11111111111111,-211.11111111111111,0.0,58 days,58 days,0.0,-211.11111111111111,,
002110,2014-01-02,2025-07-04,4201 days,98.2532751091703,19006.68573000002,21016.738450000008,1498.8885599999999,90.0668573000002,134.4569288389513,6.635475901241672,38.52821992014308,3.927480818527851,0.17222378596766041,0.2791639332371008,0.12610126210832456,81.61067227146808,0.06289140397264839,-52.62021799227996,-6.48628910527655,1972 days,105 days,85,47.05882352941176,41.58345221112698,-17.447306791569094,0.9058386134379814,223 days,49 days,1.460029121505108,1.3661442572131002,1.1944428276677244,0.12428871024575389
603373,2023-12-20,2025-07-04,562 days,83.55795148247978,20981.746485,22730.986485,186.724515,109.81746485,0.454545454545441,65.42814986405567,83.35783229392474,39.416228866968964,0.7849070454873642,2.1901993817760608,1.6977683097216822,109.65598054788684,0.35526546464895076,-38.53773774042314,-15.59548750864339,326 days,74 days,9,55.55555555555556,23.553719008264462,-15.35796766743649,3.987684546169845,80 days,53 days,2.983989960693069,4.631712813931591,0.8658392097937143,0.3089502498636961
600633,2014-01-02,2025-07-04,4201 days,98.27908716797606,2303.0867599999983,16354.186212499995,819.1017374999999,-76.96913240000002,-1.7936665017318192,-12.927481630221827,40.3096027577282,-8.431157247856213,-0.3207047637735243,-0.41577361048145417,-0.1367693568442398,-76.95475722792557,0.008014406279300348,-94.52030724209905,-15.383432378522647,3487 days,259 days,91,34.065934065934066,45.31540552138465,-34.17589304365993,-1.4947779573716624,155 days,46 days,0.9039484777272767,-0.526059752746726,-0.7495192046191151,-0.11315168663511366
600231,2014-01-02,2025-07-04,4201 days,97.35985533453888,52443.444947500015,52443.444947500015,3245.7835725000004,424.4344494750002,46.36174636174638,16.303319514470658,43.09965287042095,10.451392075756893,0.3782703207259364,0.6789493735815806,0.29545498907953593,426.84278963555613,-0.05194670929270865,-55.18038319563403,-9.498231862313347,993 days,93 days,87,47.12643678160919,43.72367312552654,-27.89473684210527,1.9240833079793962,232 days,48 days,1.9947317110500082,2.4666125348824597,1.821690555213967,0.20010196842982458
603079,2017-08-23,2025-07-04,2872 days,97.75401069518716,620.0441550000008,11526.385330000001,264.4134749999999,-93.79955844999999,65.89967786470315,-31.250800310957615,34.62481543696376,-21.649341095604,-0.9025550004115196,-0.8978288454751139,-0.3235106773041124,-99.67225778738602,0.08911575181661903,-96.59897648936226,-25.68967820366414,2804 days,704 days,71,33.80281690140845,39.40259740259741,-55.2045944005743,-3.7447143482526313,130 days,40 days,0.5343120046189711,-2.8676777628314016,-1.5033036813093341,-0.4406326099614628
002562,2014-01-02,2025-07-04,4201 days,97.86849710982659,1132.0313899999971,12995.342719999997,620.06187,-88.67968610000003,74.9299719887955,-17.990750493347328,39.12089020870827,-12.250425090930072,-0.4598757951919664,-0.5536514231055751,-0.1970747980454944,-90.46816006069508,0.02386860575581819,-91.28894547538337,-14.620320286392275,4022 days,461 days,106,41.509433962264154,42.732962447844216,-50.475737392959076,-1.7202840723481772,99 days,39 days,0.8844433452374899,-0.6397308193889708,-0.8787031533392924,-0.15854806897579732
600760,2014-01-02,2025-07-04,4201 days,96.73953316042979,1510.1410324999933,10010.095315,540.0765750000003,-84.89858967500008,2548.2339316734224,-16.180208294859288,47.717798005726685,-10.72028895128373,-0.3390812017963921,-0.42840360613735695,-0.1816807683123583,157.04141741562273,-0.09494419020303252,-89.05845371063789,-45.50425028031894,4144 days,2074 days,99,39.39393939393939,138.1665820213306,-58.91886128585138,-2.061396683802097,132 days,42 days,0.9898503091721754,-0.06389370982130683,-0.8351990143719799,-0.15197863388367117
688652,2023-11-29,2025-07-04,583 days,92.48704663212435,6525.702682500003,12427.553747500002,166.259205,-34.74297317499997,1.505916098960194,-24.320288164565305,50.06452211835022,-16.84790425995312,-0.48577889362597465,-0.5403528227971669,-0.3851486007861496,-34.48916778840301,-0.16853886267117088,-63.145207109473404,-20.758454726666216,386 days,110 days,13,38.46153846153847,15.026548672566376,-35.47728432873916,-3.1443073064846616,99 days,42 days,0.6447374589021125,-2.1700084408308267,-0.8113135226782057,-0.43868351435885194
688720,2023-12-06,2025-07-04,576 days,93.80053908355795,10230.288527499999,18274.1999575,189.342225,2.3028852749999897,-29.738562091503272,1.5585046025920368,72.89292070576867,1.0010639190785708,0.021380740235158367,0.035449818254242954,0.029167196312463103,6.564026956435675,0.14328674225487026,-53.43347320380224,-14.716440470427184,379 days,66 days,11,45.45454545454545,30.03683241252302,-21.254801536491684,0.3835204374598833,85 days,50 days,1.2906829228742034,1.1985076901075622,0.08552002947692759,0.032560121769135975
603048,2021-11-16,2025-07-04,1326 days,96.0272417707151,6197.691175000001,12535.947095000001,390.334935,-38.023088249999994,-25.78968412634947,-12.789306066726969,40.261144778217236,-8.690852990651132,-0.3176587783874058,-0.41381217614670207,-0.20834821105403709,-36.1813732627584,0.07141285555180187,-61.38428548066555,-9.469568993715777,1254 days,144 days,34,41.17647058823529,18.793503480278428,-22.03258339798293,-1.255700043517749,80 days,38 days,0.8278289346809812,-0.7525751434681316,-0.7067566640069209,-0.15481576678425335
603648,2017-09-13,2025-07-04,2851 days,96.88325409403063,1420.9663700000003,12764.176112500001,629.9163749999998,-85.7903363,20.640904806786065,-22.87587738850546,34.22925219462065,-15.84172030567742,-0.6683136768059618,-0.7226518727217283,-0.25553997851915183,-90.59196099540618,0.2326266576176235,-89.51975937804579,-18.940017979627584,2766 days,557 days,69,39.130434782608695,27.958993476234852,-48.007246376811594,-2.6297074704130563,89 days,41 days,0.6306346668165669,-1.8362873709098928,-1.2373009584254564,-0.23762516539998074
001210,2021-07-29,2025-07-04,1436 days,96.42857142857143,4009.2911625000033,10180.618749999998,237.7935675,-59.90708837499996,-31.366228613935032,-21.489153857066878,31.342163517601694,-14.818881447263355,-0.6856308386304798,-0.7579919317667192,-0.32487690696016397,-61.8252672660757,-0.06115427247200374,-66.14552587975068,-24.11481702559475,1387 days,468 days,32,40.625,24.4668911335578,-24.396219810990548,-2.0753351229800265,122 days,44 days,0.7210658315890195,-1.4353890343367797,-1.2685038885751638,-0.3763108947041728
301060,2021-09-13,2025-07-04,1390 days,93.26086956521739,9548.24604749998,45020.43184999999,1007.1115950000001,-4.517539525000193,-41.37931034482758,-1.2582516591993498,73.435297697118,-0.8345812572044253,-0.017134153447419476,-0.02832420425101446,-0.014946589061770285,-1.1122197522117427,0.08229522784238756,-84.18319751746233,-17.410094016534714,485 days,89 days,31,45.16129032258064,67.37388024516737,-53.54767184035476,-0.24120647626263425,77 days,42 days,1.2991544755633608,1.9107749796137472,-0.006524903345013079,-0.001490428576779168
300867,2020-08-24,2025-07-04,1775 days,96.09507640067912,1740.0322824999914,12050.967474999996,344.6694674999999,-82.59967717500008,-57.12101354303189,-31.207898814030134,31.716610295012327,-21.9845657576201,-0.9839607235372756,-0.8923603472829952,-0.3558193719458055,-86.5566459214513,-0.06927343373328373,-87.70713815655708,-25.531497847476388,1563 days,290 days,38,36.84210526315789,29.089664613278575,-44.61805555555556,-4.301867610703447,118 days,45 days,0.535050513518163,-3.1034678925859485,-1.4996408242719048,-0.3990389881715945
600095,2014-01-02,2025-07-04,4201 days,98.11525915186662,27586.09297500001,48445.28656,3076.4669099999996,175.86092975000008,138.93919793014226,9.711338807311364,65.02557619732363,6.275979817492683,0.14934644758612797,0.26143375793648693,0.12631860467962816,151.96663348027516,0.17197663888731263,-76.87971880263768,-13.474574149680455,1850 days,158 days,87,48.275862068965516,79.90804597701151,-38.435982622029115,1.093806900013572,144 days,48 days,1.5099052075725925,2.6802900380449954,0.4405386682792762,0.05790103223569171
300172,2014-01-02,2025-07-04,4201 days,97.20930232558139,6939.272737499979,29048.1646,2045.0813625000005,-30.607272625000213,43.919150393970526,-3.240702321128841,45.67263996604455,-2.167961289953113,-0.07095500333543561,-0.10346532792768663,-0.04044995780864739,-38.21547453824272,0.17323199208077128,-80.11633377862373,-9.081922828729331,3738 days,187 days,91,43.956043956043956,78.28964113005854,-45.54540262707023,-0.4428563775208838,123 days,45 days,1.1345956504477661,0.6377430183729872,-0.10042599975000394,-0.03295694493780538
300468,2015-05-27,2025-07-04,3691 days,97.81353135313532,9737.439942500001,44593.05225750001,2372.8310700000015,-2.6256005749999893,734.3946686412439,-0.27622365926414094,67.58334823261194,-0.18149118934003283,-0.0040871555862165895,-0.006588127886815314,-0.003009795278707338,-0.780244228561527,-0.0025127583644536638,-91.7748995150178,-12.960340147170681,2955 days,117 days,91,46.15384615384615,129.10839160839163,-39.0827517447657,-0.519568673063775,106 days,40 days,1.2047541968401243,1.1376999772503882,-0.07563638221342649,-0.011148222067235536
002773,2015-06-26,2025-07-04,3661 days,97.98850574712644,2048.2566650000185,12946.780745000002,849.6369075000002,-79.5174333499998,222.3865374808771,-15.128104623066118,34.19873174646456,-10.339723916247367,-0.4423586446193301,-0.553247321605745,-0.17947500943049716,-76.832337820481,-0.012074002140303516,-84.29086963733842,-25.019909179706545,3523 days,721 days,92,36.95652173913043,37.03570140641903,-29.725005826147743,-1.4853555622391434,109 days,40 days,0.8338676092689709,-0.8107596648580837,-1.0252818229412013,-0.12286171585680072
688658,2020-12-24,2025-07-04,1653 days,96.71532846715328,4373.490297499997,13486.966852499994,440.47524,-56.26509702500003,-16.308470290771176,-17.316910593997648,39.16096211955132,-11.845553789275765,-0.4421982928083395,-0.5352529692852366,-0.2280692097292741,-56.42915701315391,-0.010059802374397018,-75.92831410497458,-15.088351092344737,1165 days,161 days,39,30.76923076923077,31.668696711327648,-22.9525299947835,-2.7247996393178098,108 days,42 days,0.6980178309678101,-1.8685194079445033,-1.0663393690298513,-0.171151466383485
601077,2019-10-29,2025-07-04,2075 days,96.8092820884699,9704.755287499995,14302.080242500011,848.4587625000001,-2.9524471250000532,-3.9572192513368902,-0.5461616146861359,19.08960460265065,-0.3633004433799325,-0.028610420490862324,-0.04201983931323636,-0.011639937073586777,-2.154462692316397,0.2016528228538432,-46.92135457720644,-9.610709253016548,1207 days,185 days,48,43.75,21.203830369357046,-11.91222570532915,0.11798793274211405,87 days,42 days,1.1605548114478133,0.2636571201799449,0.17563256985265782,0.01575606242973282
002130,2014-01-02,2025-07-04,4201 days,97.15950473415877,9082.031085000002,19149.974045,1295.0843324999994,-9.179689149999977,701.4674080939142,-0.8797340014158772,51.32103039566906,-0.5759210846744467,-0.017141783682700907,-0.02632181009022786,-0.011145631682435798,-49.217978402741736,0.05707790382098741,-78.93083375455824,-17.167780315597653,3279 days,295 days,89,41.57303370786517,110.12379055207742,-29.34334867942816,-0.17851387603246005,137 days,46 days,1.2374312815366417,1.1665266891248482,-0.10094816244870278,-0.013596595122840172
600644,2014-01-02,2025-07-04,4201 days,97.5951184493898,396.4526900000034,14970.513850000003,662.3348174999999,-96.03547309999996,93.31893226353958,-25.320183972083388,34.487556415695295,-17.602980364992405,-0.7341831838384516,-0.7954186394417091,-0.2573691236035336,-110.80496619705812,0.15826898935521477,-98.38081436329587,-13.65168317801126,3725 days,319 days,114,30.701754385964914,89.00000000000001,-43.7519002736394,-2.3279529288673606,116 days,36 days,0.7303224183527997,-1.4392602645838564,-1.1822689497596819,-0.17694133820640512
002913,2017-12-01,2025-07-04,2772 days,96.52362846279196,851.3631349999977,19425.15382,484.13814749999995,-91.48636865000003,75.93142857142857,-28.624059917037094,33.87301198369171,-20.06486499336082,-0.8450402913923998,-0.8599982346896355,-0.29364198741495523,-86.58772110583554,-0.06451409694677793,-97.47945165821086,-15.061824842132207,2146 days,195 days,67,31.343283582089555,40.65953977169776,-52.96285795293449,-4.034187345041262,105 days,40 days,0.585855344494938,-2.9268361907766387,-0.9717294562018671,-0.1815724268012776
002080,2014-01-02,2025-07-04,4201 days,99.13954358398803,6019.427857499994,16563.55026,1190.2804425,-39.80572142500006,313.00844205679203,-4.672692517988352,40.93401063837192,-2.9989442096746144,-0.11415183719154377,-0.16278046153650536,-0.0641368567540155,-57.61443424518276,0.05689531152310422,-72.8550283639493,-12.972885815301646,3735 days,379 days,99,47.474747474747474,42.35755200482363,-32.955525440433654,-0.35707432146367957,224 days,43 days,1.089252190205969,0.4241656038502935,-0.28529511709260047,-0.035808496532107104
300881,2020-09-01,2025-07-04,1767 days,95.98976109215018,3752.85605750001,20584.526415,359.55867750000016,-62.4714394249999,-46.282051282051285,-19.000834118999997,50.40329352272474,-13.044352524738567,-0.37697604245709293,-0.48457589476527635,-0.2099184038759196,-56.24807280210463,0.13446609323707237,-90.51533247285539,-14.045908927982554,1565 days,154 days,45,37.77777777777778,51.3011152416357,-33.073270013568504,-2.15493841498684,91 days,38 days,0.7545184775222388,-1.311248474688797,-1.2591818828077066,-0.2960953646766755
000899,2014-01-02,2025-07-04,4201 days,98.90190336749633,1054.1457199999993,11110.5220625,266.73108000000025,-89.45854280000002,121.90721649484533,-18.74085629582095,38.50285001800335,-12.624837947989509,-0.48673945661316004,-0.5351555508109309,-0.19115048783424796,-80.77300940765646,-0.0712470815270465,-98.04241939508772,-15.06317148925422,3920 days,461 days,95,48.421052631578945,49.89806320081549,-71.71903881700554,-2.160383010881839,173 days,44 days,0.9669653499036305,-0.17124199463398895,-1.1208091420764,-0.6736264021314995
601968,2015-06-11,2025-07-04,3676 days,97.40206185567011,6163.722150000001,11728.948395000001,823.28358,-38.36277849999998,30.180180180180173,-4.904271437115093,38.00413121719554,-3.2628790026437815,-0.12904574529245078,-0.1827049013867189,-0.08260128441432524,-39.222785717694066,0.028495761541505432,-59.37282297591686,-22.371322110866913,3293 days,600 days,78,41.02564102564102,44.6351931330472,-26.706231454005923,-0.34357602867819415,120 days,46 days,1.0764204707245504,0.3252034081815074,-0.30272595106363304,-0.041039874567986356
835305,2017-05-19,2025-07-04,2968 days,97.72313296903461,4341.251372500006,11012.740037500005,346.1597999999999,-56.58748627499995,219.37612477504499,-17.42859833341759,81.95278052552844,-6.839575965348854,-0.21266634544496693,-0.29316570151302596,-0.1863322766401813,-38.08282037810993,-0.08435132089175736,-93.53504743074251,-29.30830875453329,929 days,317 days,39,38.46153846153847,67.01805927590081,-73.66515837104073,-2.8009368385472855,311 days,49 days,1.1053582330691019,0.8650971633926647,-0.925895267980895,-0.20688803139683815
603136,2017-09-27,2025-07-04,2837 days,97.8226234731811,718.924810000002,10000.0,301.91828999999996,-92.81075189999997,61.009174311926614,-29.694209364746847,31.694665164817792,-20.851350511045887,-0.936883516842086,-0.9619937425548417,-0.31724158344026226,-102.02531353777111,0.15103567195745177,-93.60125189999998,-93.60125189999998,2802 days,2802 days,73,30.136986301369863,19.891826923076916,-27.15536105032821,-3.512912260827672,102 days,38 days,0.4839947383302498,-3.031114845595686,-2.795373096164157,-0.5512493730882356
300865,2020-08-24,2025-07-04,1775 days,95.41595925297113,20291.941617499986,21730.748217499982,552.7161825000002,102.91941617499987,-57.515151515151516,16.343801403202264,65.61670230599393,10.568468659144624,0.24907989625850638,0.47211800344945204,0.2336169303687789,110.71997510788717,0.1356261563673766,-69.95983286571976,-9.353281081584438,1176 days,94 days,36,55.55555555555556,83.5701050030883,-23.932525039536134,1.9969951032478228,95 days,48 days,1.763159124323885,3.497663617548752,0.9262440446680416,0.19708973018255632
300669,2017-06-29,2025-07-04,2927 days,98.61325115562404,6459.698417499998,13363.635325,720.19377,-35.403015825000026,243.49747474747468,-5.499133420618141,36.10833406651548,-3.6924738591391115,-0.15229540666396124,-0.21240284997564493,-0.06932833657341797,-62.43628018341279,0.11102071751030809,-79.32014083151435,-14.070355783069399,2808 days,413 days,70,47.14285714285714,64.30989093644226,-28.034153283187635,-0.4322485951043453,100 days,42 days,1.0812520917026032,0.35955894792523,-0.39964445976705115,-0.06580087404776658
830964,2014-12-31,2025-07-04,3838 days,97.45721271393643,13765.28960750001,55097.543710000005,1676.4273225000004,37.6528960750001,264.46124763705103,4.016480752530871,74.63754283114348,2.120406502823524,0.0538131428256899,0.08824478092741603,0.04337792793647503,-107.28611472297742,0.5480538721381709,-92.59272961153933,-12.741106896397024,3300 days,209 days,75,45.33333333333333,221.71799027552677,-72.84046692607004,0.6631555830295843,652 days,50 days,1.784855502915141,4.464507222985141,0.18137066503195048,0.03475477912100411
600446,2014-01-02,2025-07-04,4201 days,97.4176646706587,1444.7878700000085,20606.745797500007,415.62901500000015,-85.55212129999991,262.36613119143243,-16.67794620700117,46.52205320729356,-10.956905378025505,-0.3584954888531545,-0.4449188181698134,-0.17332083082790198,-89.88799778766749,0.01652605261196596,-96.22586118088398,-16.771178577681788,3735 days,296 days,93,45.16129032258064,82.49832999331998,-77.65983406539776,-2.1718249748272744,169 days,45 days,0.9871311656884322,-0.0810999949705726,-0.5419462037735074,-0.1940910468787101
301130,2022-02-23,2025-07-04,1227 days,96.20098039215686,5062.005402500004,14760.191845000003,384.7077825000001,-49.37994597499996,-44.44834239607086,-18.962158810679085,35.122245393908045,-13.049100299050698,-0.5398902774584017,-0.6363287797064712,-0.2885952992349687,-43.323426405984925,0.1362597397906658,-65.70501619723356,-19.69618817935662,815 days,149 days,28,35.714285714285715,29.007633587786252,-19.92604765817585,-1.7772184236959476,130 days,43 days,0.7255558568185851,-1.2526309360202992,-0.7197546211766302,-0.16251635685396532
601658,2019-12-10,2025-07-04,2033 days,94.58858413639733,4100.093512499998,10274.907575,526.3306875,-58.999064875000016,25.846702317290536,-15.34201586111874,18.370103550886526,-10.462709324992437,-0.8351621872255776,-0.9709098568976844,-0.24405860315802502,-60.26071373398136,0.04881275930265754,-62.86201618217477,-7.56873391703586,1948 days,222 days,53,35.84905660377358,14.337568058076222,-10.526315789473683,-1.6210770568456656,88 days,37 days,0.5213844063994494,-1.4754913939968417,-1.9542994688946114,-0.3481713473602616
601288,2014-01-02,2025-07-04,4201 days,98.89166964604934,6437.358715000005,13693.098000000002,1413.9370050000002,-35.62641284999995,204.62633451957294,-3.8907411670704883,15.262909212829653,-2.6075716052096465,-0.25491478150181357,-0.34908988271098845,-0.07137565607613673,-56.7155274209035,0.1030615859899808,-54.51075872311727,-9.40571220895237,3720 days,320 days,109,35.77981651376147,34.31372549019609,-9.409190371991262,-0.2837994864668514,109 days,39 days,0.8785468971895328,-0.18375313557768044,-0.5468379588608124,-0.09364057994039965
603123,2014-01-02,2025-07-04,4201 days,97.1521268925739,94596.65473500003,125503.19767500002,3987.2045550000003,845.9665473500003,66.13588110403398,22.645612758619315,52.470941060054,14.429660370493202,0.4315838881696628,0.8336202531373155,0.39872030810305276,830.3685968252196,0.23584702077597702,-56.79573449959905,-11.34190787495926,1142 days,87 days,87,48.275862068965516,204.53972257250945,-30.307262569832403,2.2286547133134604,126 days,47 days,2.0690439907835527,4.061414850325617,0.7654296059250586,0.1372387747957921
600057,2014-01-16,2025-07-04,4187 days,98.04630969609262,2251.5803024999996,14618.297999999995,532.3225049999999,-77.484196975,188.77251780477587,-12.709929097426109,36.773184677805524,-8.58265149330959,-0.34563036105755596,-0.4364673158074164,-0.14313718535632114,-82.67907188803784,0.027519233061298984,-88.795438206965,-23.25452922499888,3711 days,458 days,100,36.0,64.49999999999999,-30.88158581116327,-1.2194221899948343,120 days,42 days,0.9318004803140304,-0.32739078543422584,-0.8202074020701142,-0.14521541965848583
603677,2017-02-06,2025-07-04,3070 days,97.54901960784314,2389.2899825000018,15818.502385,485.06822999999986,-76.10710017499997,76.99638514623727,-16.20889489661861,33.725019250535325,-11.08697379598368,-0.48061929264462383,-0.5815406225257135,-0.18933111908882708,-92.18400689260896,0.20880079872677826,-85.61136159034692,-9.586664582909833,2776 days,200 days,70,35.714285714285715,23.01126664390578,-32.3254779902179,-1.8644660155057058,121 days,43 days,0.7035558452836201,-1.3641968841600773,-1.2674541404611688,-0.23225490247469444
835184,2016-03-29,2025-07-04,3384 days,98.61342207432058,4380.8259624999955,10428.6841625,387.1210574999999,-56.191740375000045,28.896551724137943,-10.895151155955462,47.45169748999428,-5.961138693022649,-0.2296050875367067,-0.30993432664554,-0.12403946566373615,-64.43099391013045,0.28512929894842676,-87.83616647859151,-44.204243676795755,3298 days,1663 days,67,38.80597014925373,136.36363636363637,-38.30703012912484,-0.9772479633172626,196 days,50 days,1.1573464383731324,0.8614616305561204,-0.7986271038784886,-0.16853535121767238
002099,2014-05-06,2025-07-04,4077 days,97.11069418386492,1806.0583074999993,13624.124717499999,603.5756174999998,-81.939416925,86.29961587708065,-14.941596837411463,33.455054345883184,-10.038129727250034,-0.44661702482782256,-0.5334461257452228,-0.17018428801463248,-85.15749611737895,0.037289612006646246,-87.79657048085886,-45.22845316642414,3734 days,1326 days,94,34.04255319148936,107.35434574976122,-69.85507246376812,-1.657350513742828,155 days,43 days,1.0040586480341964,0.022012179093087617,-0.6652597990257028,-0.1404981487478893
301517,2023-10-17,2025-07-04,626 days,90.64748201438849,2018.021002499999,15205.089699999999,138.79858499999997,-79.819789975,-19.23180592991914,-61.98499181752326,26.610217637087064,-47.495838761443785,-2.32936808946402,-1.2891048552510196,-0.7001459382327232,-79.5046005457502,0.01638896681873586,-88.53153097478932,-9.502702385257315,513 days,49 days,15,6.666666666666667,21.2332838038633,-26.62804171494786,-10.71528303017697,105 days,39 days,0.12254796317426754,-10.135453711134296,-2.288678697428097,-0.25403640169210495
000935,2014-01-02,2025-07-04,4201 days,98.32489287105571,45035.50856000002,49849.016640000016,2058.6746399999997,350.35508560000017,259.5149253731343,15.920138902909198,96.07120243099988,9.447027261502395,0.16571187306980298,0.35216088422472,0.1804451594638506,398.74254369886,-0.1864534690222062,-88.22702116372677,-12.023890389601434,2945 days,165 days,86,55.81395348837209,227.89559543230018,-26.116259477674795,1.9944159674437634,378 days,49 days,1.9884774378001673,4.012148270115355,1.3678840785467583,0.2314751152365503
002951,2019-03-15,2025-07-04,2303 days,97.51146037982973,1915.2978399999956,11548.257744999995,445.45135500000004,-80.84702160000005,3.7037037037036993,-23.871400486416515,36.754685374277,-16.543434327647276,-0.6494791138417162,-0.7054279242044849,-0.27665188253987516,-81.26652244845174,0.11326522908195569,-86.28678130529553,-24.878228938384215,1977 days,451 days,60,33.33333333333333,72.01646090534976,-58.41371918542335,-2.379281081663165,112 days,38 days,0.8208152415533146,-1.0579830669755181,-1.3227718358026517,-0.22393205867659755
301202,2023-07-05,2025-07-04,730 days,95.4639175257732,5815.203202499997,20988.257072499997,260.0529975,-41.847967975000024,-1.094805497321218,-24.547986799779498,61.770659909734185,-17.067164995905813,-0.3974052865171201,-0.5137054923579218,-0.3203900713029088,-41.489183682659245,0.3277150993657394,-76.61906219487966,-23.352578698429515,473 days,116 days,21,33.33333333333333,28.283687943262404,-24.394463667820077,-2.456874841080603,86 days,34 days,0.7577087196032022,-1.5561390903324848,-0.7101231788598584,-0.16869695810846114
688577,2020-09-16,2025-07-04,1752 days,97.9328165374677,3671.6475299999856,15339.629874999995,624.8000999999999,-63.28352470000015,51.59765242908377,-19.545336793536638,45.99053519448672,-13.421210131627582,-0.4249860696528643,-0.5317325161351433,-0.2553704370085001,-65.25249510799722,0.038160077354357114,-76.53719444778984,-16.925581518519586,1318 days,189 days,43,48.837209302325576,53.79247015610651,-28.236576723902964,-2.123538937244829,95 days,40 days,0.8392673467409343,-1.025202290604348,-0.6316824042444533,-0.13298006773859605
