params,Avg. Sharpe Ratio,Avg. Return [%],Avg. Win Rate [%],Total Trades,Num Stocks Tested
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 10.0}",-0.2689239914829771,9.6252745040797,39.90975247858307,29993,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 12.0}",-0.28967101252404964,13.541930406925996,39.656696448777474,28706,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 15.0}",-0.3012827126743669,1.3437661002846426,39.80691293703165,27114,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 10.0}",-0.2649113764536899,22.678821910721076,40.06515943501546,48384,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 12.0}",-0.25625419084143286,22.062090201185963,40.26959815598885,47209,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 15.0}",-0.24773531224403525,34.902454507590136,40.711900118530274,46137,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 10.0}",-0.23693546222656087,6.024329916508545,40.35943509215222,36569,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 12.0}",-0.2507813534993411,18.153661500379524,40.347779251710975,34950,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 5, 'trail_mult': 15.0}",-0.2631082455957159,-0.7098315486717234,40.23609483927096,33160,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 7, 'trail_mult': 10.0}",-0.27247389497136193,2.443246346015184,40.32009770114591,32192,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 7, 'trail_mult': 12.0}",-0.26966788769801475,-1.779422217125235,40.042338374187956,30507,527
"{'osc_len': 30, 'smth_len': 15, 'trail_len': 7, 'trail_mult': 15.0}",-0.26846529601159735,-1.8070434747628048,40.194550253636095,28891,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 10.0}",-0.2635040679825061,10.054606765891851,39.740328560541755,44865,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 12.0}",-0.26781940437032276,13.745450117741932,39.5817310735649,43569,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 15.0}",-0.2558737604172751,13.194127293880465,40.34463071464269,42626,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 10.0}",-0.25814700127026013,14.94256463021821,39.85086494678078,33769,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 12.0}",-0.26355321944682203,3.2342634932637666,39.91796447023659,32556,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 15.0}",-0.28080596284158504,-3.1152226126660363,39.675095234496084,30705,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 10.0}",-0.26081952451362544,0.14880248349145558,39.80155312303074,30028,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 12.0}",-0.2677969525981099,-7.627634734060711,39.683558713622595,28748,527
"{'osc_len': 30, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 15.0}",-0.27938509332076933,-2.7501754047438274,39.463099121635516,27268,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 10.0}",-0.2619001046804713,4.6672257066888045,39.440978206484466,41735,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 12.0}",-0.2725654907610613,4.051898397153694,39.40811624150117,40322,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 15.0}",-0.25884375953055255,14.060236107637579,40.18940901679362,39482,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 10.0}",-0.2571731777211781,3.7007420386622516,39.80418111415586,31518,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 12.0}",-0.26496885069849324,4.430804388282741,39.47750646781772,30399,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 15.0}",-0.2874829526427459,5.0968452027514335,38.96964919767866,28833,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 10.0}",-0.2841609924183289,0.8307984078747741,39.33752745650685,28184,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 12.0}",-0.2868375317182279,0.5003476887096894,39.24713321803657,26894,527
"{'osc_len': 30, 'smth_len': 30, 'trail_len': 7, 'trail_mult': 15.0}",-0.288702033840843,-5.787447053937378,38.71824194797457,25482,527
